position,alpha,sample_idx,correct,n_steps,predicted_word,expected_word
3,40,137,1,5,gwompus,gwompus
4,5,137,1,5,gwompus,gwompus
4,10,137,1,5,gwompus,gwompus
4,20,137,1,5,gwompus,gwompus
4,40,137,1,5,gwompus,gwompus
5,5,137,1,5,gwompus,gwompus
5,10,137,1,5,gwompus,gwompus
5,20,137,1,5,gwompus,gwompus
5,40,137,1,5,gwompus,gwompus
0,0,138,0,4,fompus,kerpus
1,5,138,0,4,fompus,kerpus
1,10,138,0,4,fompus,kerpus
1,20,138,0,4,fompus,kerpus
1,40,138,0,4,fompus,kerpus
2,5,138,0,4,fompus,kerpus
2,10,138,0,4,fompus,kerpus
2,20,138,0,4,fompus,kerpus
2,40,138,0,4,fompus,kerpus
3,5,138,0,4,fompus,kerpus
3,10,138,0,4,fompus,kerpus
3,20,138,0,4,fompus,kerpus
3,40,138,0,4,fompus,kerpus
4,5,138,0,4,fompus,kerpus
4,10,138,0,4,fompus,kerpus
4,20,138,0,4,fompus,kerpus
4,40,138,0,4,fompus,kerpus
5,5,138,0,4,fompus,kerpus
5,10,138,0,4,fompus,kerpus
5,20,138,0,4,fompus,kerpus
5,40,138,0,4,fompus,kerpus
0,0,139,1,4,scrompus,scrompus
1,5,139,1,4,scrompus,scrompus
1,10,139,1,4,scrompus,scrompus
1,20,139,1,4,scrompus,scrompus
1,40,139,1,4,scrompus,scrompus
2,5,139,1,4,scrompus,scrompus
2,10,139,1,4,scrompus,scrompus
2,20,139,1,4,scrompus,scrompus
2,40,139,1,4,scrompus,scrompus
3,5,139,1,4,scrompus,scrompus
3,10,139,1,4,scrompus,scrompus
3,20,139,1,4,scrompus,scrompus
3,40,139,1,4,scrompus,scrompus
4,5,139,1,4,scrompus,scrompus
4,10,139,1,4,scrompus,scrompus
4,20,139,1,4,scrompus,scrompus
4,40,139,1,4,scrompus,scrompus
5,5,139,1,4,scrompus,scrompus
5,10,139,1,4,scrompus,scrompus
5,20,139,1,4,scrompus,scrompus
5,40,139,1,4,scrompus,scrompus
0,0,140,1,4,grimpus,grimpus
1,5,140,1,4,grimpus,grimpus
1,10,140,1,4,grimpus,grimpus
1,20,140,1,4,grimpus,grimpus
1,40,140,1,4,grimpus,grimpus
2,5,140,1,4,grimpus,grimpus
2,10,140,1,4,grimpus,grimpus
2,20,140,1,4,grimpus,grimpus
2,40,140,1,4,grimpus,grimpus
3,5,140,1,4,grimpus,grimpus
3,10,140,1,4,grimpus,grimpus
3,20,140,1,4,grimpus,grimpus
3,40,140,1,4,grimpus,grimpus
4,5,140,1,4,grimpus,grimpus
4,10,140,1,4,grimpus,grimpus
4,20,140,1,4,grimpus,grimpus
4,40,140,1,4,grimpus,grimpus
5,5,140,1,4,grimpus,grimpus
5,10,140,1,4,grimpus,grimpus
5,20,140,1,4,grimpus,grimpus
5,40,140,1,4,grimpus,grimpus
0,0,141,1,5,jompus,jompus
1,5,141,1,5,jompus,jompus
1,10,141,1,5,jompus,jompus
1,20,141,1,5,jompus,jompus
1,40,141,1,5,jompus,jompus
2,5,141,1,5,jompus,jompus
2,10,141,1,5,jompus,jompus
2,20,141,1,5,jompus,jompus
2,40,141,1,5,jompus,jompus
3,5,141,1,5,jompus,jompus
3,10,141,1,5,jompus,jompus
3,20,141,1,5,jompus,jompus
3,40,141,1,5,jompus,jompus
4,5,141,1,5,jompus,jompus
4,10,141,1,5,jompus,jompus
4,20,141,1,5,jompus,jompus
4,40,141,1,5,jompus,jompus
5,5,141,1,5,jompus,jompus
5,10,141,1,5,jompus,jompus
5,20,141,1,5,jompus,jompus
5,40,141,1,5,jompus,jompus
0,0,142,1,4,tumpus,tumpus
1,5,142,1,4,tumpus,tumpus
1,10,142,1,4,tumpus,tumpus
1,20,142,1,4,tumpus,tumpus
1,40,142,1,4,tumpus,tumpus
2,5,142,1,4,tumpus,tumpus
2,10,142,1,4,tumpus,tumpus
2,20,142,1,4,tumpus,tumpus
2,40,142,1,4,tumpus,tumpus
3,5,142,1,4,tumpus,tumpus
3,10,142,1,4,tumpus,tumpus
3,20,142,1,4,tumpus,tumpus
3,40,142,1,4,tumpus,tumpus
4,5,142,1,4,tumpus,tumpus
4,10,142,1,4,tumpus,tumpus
4,20,142,1,4,tumpus,tumpus
4,40,142,1,4,tumpus,tumpus
5,5,142,1,4,tumpus,tumpus
5,10,142,1,4,tumpus,tumpus
5,20,142,1,4,tumpus,tumpus
5,40,142,1,4,tumpus,tumpus
0,0,143,1,4,kerpus,kerpus
1,5,143,1,4,kerpus,kerpus
1,10,143,1,4,kerpus,kerpus
1,20,143,1,4,kerpus,kerpus
1,40,143,1,4,kerpus,kerpus
2,5,143,1,4,kerpus,kerpus
2,10,143,1,4,kerpus,kerpus
2,20,143,1,4,kerpus,kerpus
2,40,143,1,4,kerpus,kerpus
3,5,143,1,4,kerpus,kerpus
3,10,143,1,4,kerpus,kerpus
3,20,143,1,4,kerpus,kerpus
3,40,143,1,4,kerpus,kerpus
4,5,143,1,4,kerpus,kerpus
4,10,143,1,4,kerpus,kerpus
4,20,143,1,4,kerpus,kerpus
4,40,143,1,4,kerpus,kerpus
5,5,143,1,4,kerpus,kerpus
5,10,143,1,4,kerpus,kerpus
5,20,143,1,4,kerpus,kerpus
5,40,143,1,4,kerpus,kerpus
0,0,144,1,5,grimpus,grimpus
1,5,144,1,5,grimpus,grimpus
1,10,144,1,5,grimpus,grimpus
1,20,144,1,5,grimpus,grimpus
1,40,144,1,5,grimpus,grimpus
2,5,144,1,5,grimpus,grimpus
2,10,144,1,5,grimpus,grimpus
2,20,144,1,5,grimpus,grimpus
2,40,144,1,5,grimpus,grimpus
3,5,144,1,5,grimpus,grimpus
3,10,144,1,5,grimpus,grimpus
3,20,144,1,5,grimpus,grimpus
3,40,144,1,5,grimpus,grimpus
4,5,144,1,5,grimpus,grimpus
4,10,144,1,5,grimpus,grimpus
4,20,144,1,5,grimpus,grimpus
4,40,144,1,5,grimpus,grimpus
5,5,144,1,5,grimpus,grimpus
5,10,144,1,5,grimpus,grimpus
5,20,144,1,5,grimpus,grimpus
5,40,144,1,5,grimpus,grimpus
0,0,145,1,3,chorpus,chorpus
1,5,145,1,3,chorpus,chorpus
1,10,145,1,3,chorpus,chorpus
1,20,145,1,3,chorpus,chorpus
1,40,145,1,3,chorpus,chorpus
2,5,145,1,3,chorpus,chorpus
2,10,145,1,3,chorpus,chorpus
2,20,145,1,3,chorpus,chorpus
2,40,145,1,3,chorpus,chorpus
3,5,145,1,3,chorpus,chorpus
3,10,145,1,3,chorpus,chorpus
3,20,145,1,3,chorpus,chorpus
3,40,145,1,3,chorpus,chorpus
4,5,145,1,3,chorpus,chorpus
4,10,145,1,3,chorpus,chorpus
4,20,145,1,3,chorpus,chorpus
4,40,145,1,3,chorpus,chorpus
5,5,145,1,3,chorpus,chorpus
5,10,145,1,3,chorpus,chorpus
5,20,145,1,3,chorpus,chorpus
5,40,145,1,3,chorpus,chorpus
0,0,146,1,4,gerpus,gerpus
1,5,146,1,4,gerpus,gerpus
1,10,146,1,4,gerpus,gerpus
1,20,146,1,4,gerpus,gerpus
1,40,146,1,4,gerpus,gerpus
2,5,146,1,4,gerpus,gerpus
2,10,146,1,4,gerpus,gerpus
2,20,146,1,4,gerpus,gerpus
2,40,146,1,4,gerpus,gerpus
3,5,146,1,4,gerpus,gerpus
3,10,146,1,4,gerpus,gerpus
3,20,146,1,4,gerpus,gerpus
3,40,146,1,4,gerpus,gerpus
4,5,146,1,4,gerpus,gerpus
4,10,146,1,4,gerpus,gerpus
4,20,146,1,4,gerpus,gerpus
4,40,146,1,4,gerpus,gerpus
5,5,146,1,4,gerpus,gerpus
5,10,146,1,4,gerpus,gerpus
5,20,146,1,4,gerpus,gerpus
5,40,146,1,4,gerpus,gerpus
0,0,147,1,4,boompus,boompus
1,5,147,1,4,boompus,boompus
1,10,147,1,4,boompus,boompus
1,20,147,1,4,boompus,boompus
1,40,147,1,4,boompus,boompus
2,5,147,1,4,boompus,boompus
2,10,147,1,4,boompus,boompus
2,20,147,1,4,boompus,boompus
2,40,147,1,4,boompus,boompus
3,5,147,1,4,boompus,boompus
3,10,147,1,4,boompus,boompus
3,20,147,1,4,boompus,boompus
3,40,147,1,4,boompus,boompus
4,5,147,1,4,boompus,boompus
4,10,147,1,4,boompus,boompus
4,20,147,1,4,boompus,boompus
4,40,147,1,4,boompus,boompus
5,5,147,1,4,boompus,boompus
5,10,147,1,4,boompus,boompus
5,20,147,1,4,boompus,boompus
5,40,147,1,4,boompus,boompus
0,0,148,1,3,rompus,rompus
1,5,148,1,3,rompus,rompus
1,10,148,1,3,rompus,rompus
1,20,148,1,3,rompus,rompus
1,40,148,1,3,rompus,rompus
2,5,148,1,3,rompus,rompus
2,10,148,1,3,rompus,rompus
2,20,148,1,3,rompus,rompus
2,40,148,1,3,rompus,rompus
3,5,148,1,3,rompus,rompus
3,10,148,1,3,rompus,rompus
3,20,148,1,3,rompus,rompus
3,40,148,1,3,rompus,rompus
4,5,148,1,3,rompus,rompus
4,10,148,1,3,rompus,rompus
4,20,148,1,3,rompus,rompus
4,40,148,1,3,rompus,rompus
5,5,148,1,3,rompus,rompus
5,10,148,1,3,rompus,rompus
5,20,148,1,3,rompus,rompus
5,40,148,1,3,rompus,rompus
0,0,149,1,3,yerpus,yerpus
1,5,149,1,3,yerpus,yerpus
1,10,149,1,3,yerpus,yerpus
1,20,149,1,3,yerpus,yerpus
1,40,149,1,3,yerpus,yerpus
2,5,149,1,3,yerpus,yerpus
2,10,149,1,3,yerpus,yerpus
2,20,149,1,3,yerpus,yerpus
2,40,149,1,3,yerpus,yerpus
3,5,149,1,3,yerpus,yerpus
3,10,149,1,3,yerpus,yerpus
3,20,149,1,3,yerpus,yerpus
3,40,149,1,3,yerpus,yerpus
4,5,149,1,3,yerpus,yerpus
4,10,149,1,3,yerpus,yerpus
4,20,149,1,3,yerpus,yerpus
4,40,149,1,3,yerpus,yerpus
5,5,149,1,3,yerpus,yerpus
5,10,149,1,3,yerpus,yerpus
5,20,149,1,3,yerpus,yerpus
5,40,149,1,3,yerpus,yerpus
0,0,150,1,4,zumpus,zumpus
1,5,150,1,4,zumpus,zumpus
1,10,150,1,4,zumpus,zumpus
1,20,150,1,4,zumpus,zumpus
1,40,150,1,4,zumpus,zumpus
2,5,150,1,4,zumpus,zumpus
2,10,150,1,4,zumpus,zumpus
2,20,150,1,4,zumpus,zumpus
2,40,150,1,4,zumpus,zumpus
3,5,150,1,4,zumpus,zumpus
3,10,150,1,4,zumpus,zumpus
3,20,150,1,4,zumpus,zumpus
3,40,150,1,4,zumpus,zumpus
4,5,150,1,4,zumpus,zumpus
4,10,150,1,4,zumpus,zumpus
4,20,150,1,4,zumpus,zumpus
4,40,150,1,4,zumpus,zumpus
5,5,150,1,4,zumpus,zumpus
5,10,150,1,4,zumpus,zumpus
5,20,150,1,4,zumpus,zumpus
5,40,150,1,4,zumpus,zumpus
0,0,151,1,3,rompus,rompus
1,5,151,1,3,rompus,rompus
1,10,151,1,3,rompus,rompus
1,20,151,1,3,rompus,rompus
1,40,151,1,3,rompus,rompus
2,5,151,1,3,rompus,rompus
2,10,151,1,3,rompus,rompus
2,20,151,1,3,rompus,rompus
2,40,151,1,3,rompus,rompus
3,5,151,1,3,rompus,rompus
3,10,151,1,3,rompus,rompus
3,20,151,1,3,rompus,rompus
3,40,151,1,3,rompus,rompus
4,5,151,1,3,rompus,rompus
4,10,151,1,3,rompus,rompus
4,20,151,1,3,rompus,rompus
4,40,151,1,3,rompus,rompus
5,5,151,1,3,rompus,rompus
5,10,151,1,3,rompus,rompus
5,20,151,1,3,rompus,rompus
5,40,151,1,3,rompus,rompus
0,0,152,1,5,grimpus,grimpus
1,5,152,1,5,grimpus,grimpus
1,10,152,1,5,grimpus,grimpus
1,20,152,1,5,grimpus,grimpus
1,40,152,1,5,grimpus,grimpus
2,5,152,1,5,grimpus,grimpus
2,10,152,1,5,grimpus,grimpus
2,20,152,1,5,grimpus,grimpus
2,40,152,1,5,grimpus,grimpus
3,5,152,1,5,grimpus,grimpus
3,10,152,1,5,grimpus,grimpus
3,20,152,1,5,grimpus,grimpus
3,40,152,1,5,grimpus,grimpus
4,5,152,1,5,grimpus,grimpus
4,10,152,1,5,grimpus,grimpus
4,20,152,1,5,grimpus,grimpus
4,40,152,1,5,grimpus,grimpus
5,5,152,1,5,grimpus,grimpus
5,10,152,1,5,grimpus,grimpus
5,20,152,1,5,grimpus,grimpus
5,40,152,1,5,grimpus,grimpus
0,0,153,1,4,vumpus,vumpus
1,5,153,1,4,vumpus,vumpus
1,10,153,1,4,vumpus,vumpus
1,20,153,1,4,vumpus,vumpus
1,40,153,1,4,vumpus,vumpus
2,5,153,1,4,vumpus,vumpus
2,10,153,1,4,vumpus,vumpus
2,20,153,1,4,vumpus,vumpus
2,40,153,1,4,vumpus,vumpus
3,5,153,1,4,vumpus,vumpus
3,10,153,1,4,vumpus,vumpus
3,20,153,1,4,vumpus,vumpus
3,40,153,1,4,vumpus,vumpus
4,5,153,1,4,vumpus,vumpus
4,10,153,1,4,vumpus,vumpus
4,20,153,1,4,vumpus,vumpus
4,40,153,1,4,vumpus,vumpus
5,5,153,1,4,vumpus,vumpus
5,10,153,1,4,vumpus,vumpus
5,20,153,1,4,vumpus,vumpus
5,40,153,1,4,vumpus,vumpus
0,0,154,1,3,storpus,storpus
1,5,154,1,3,storpus,storpus
1,10,154,1,3,storpus,storpus
1,20,154,1,3,storpus,storpus
1,40,154,1,3,storpus,storpus
2,5,154,1,3,storpus,storpus
2,10,154,1,3,storpus,storpus
2,20,154,1,3,storpus,storpus
2,40,154,1,3,storpus,storpus
3,5,154,1,3,storpus,storpus
3,10,154,1,3,storpus,storpus
3,20,154,1,3,storpus,storpus
3,40,154,1,3,storpus,storpus
4,5,154,1,3,storpus,storpus
4,10,154,1,3,storpus,storpus
4,20,154,1,3,storpus,storpus
4,40,154,1,3,storpus,storpus
5,5,154,1,3,storpus,storpus
5,10,154,1,3,storpus,storpus
5,20,154,1,3,storpus,storpus
5,40,154,1,3,storpus,storpus
0,0,155,1,3,terpus,terpus
1,5,155,1,3,terpus,terpus
1,10,155,1,3,terpus,terpus
1,20,155,1,3,terpus,terpus
1,40,155,1,3,terpus,terpus
2,5,155,1,3,terpus,terpus
2,10,155,1,3,terpus,terpus
2,20,155,1,3,terpus,terpus
2,40,155,1,3,terpus,terpus
3,5,155,1,3,terpus,terpus
3,10,155,1,3,terpus,terpus
3,20,155,1,3,terpus,terpus
3,40,155,1,3,terpus,terpus
4,5,155,1,3,terpus,terpus
4,10,155,1,3,terpus,terpus
4,20,155,1,3,terpus,terpus
4,40,155,1,3,terpus,terpus
5,5,155,1,3,terpus,terpus
5,10,155,1,3,terpus,terpus
5,20,155,1,3,terpus,terpus
5,40,155,1,3,terpus,terpus
0,0,156,0,5,numpus,worpus
1,5,156,0,5,numpus,worpus
1,10,156,0,5,numpus,worpus
1,20,156,0,5,numpus,worpus
1,40,156,0,5,numpus,worpus
2,5,156,0,5,numpus,worpus
2,10,156,0,5,numpus,worpus
2,20,156,0,5,numpus,worpus
2,40,156,0,5,numpus,worpus
3,5,156,0,5,numpus,worpus
3,10,156,0,5,numpus,worpus
3,20,156,0,5,numpus,worpus
3,40,156,0,5,numpus,worpus
4,5,156,0,5,numpus,worpus
4,10,156,0,5,numpus,worpus
4,20,156,0,5,numpus,worpus
4,40,156,0,5,numpus,worpus
5,5,156,0,5,numpus,worpus
5,10,156,0,5,numpus,worpus
5,20,156,0,5,numpus,worpus
5,40,156,0,5,numpus,worpus
0,0,157,1,3,kerpus,kerpus
1,5,157,1,3,kerpus,kerpus
1,10,157,1,3,kerpus,kerpus
1,20,157,1,3,kerpus,kerpus
1,40,157,1,3,kerpus,kerpus
2,5,157,1,3,kerpus,kerpus
2,10,157,1,3,kerpus,kerpus
2,20,157,1,3,kerpus,kerpus
2,40,157,1,3,kerpus,kerpus
3,5,157,1,3,kerpus,kerpus
3,10,157,1,3,kerpus,kerpus
3,20,157,1,3,kerpus,kerpus
3,40,157,1,3,kerpus,kerpus
4,5,157,1,3,kerpus,kerpus
4,10,157,1,3,kerpus,kerpus
4,20,157,1,3,kerpus,kerpus
4,40,157,1,3,kerpus,kerpus
5,5,157,1,3,kerpus,kerpus
5,10,157,1,3,kerpus,kerpus
5,20,157,1,3,kerpus,kerpus
5,40,157,1,3,kerpus,kerpus
0,0,158,1,4,felpus,felpus
1,5,158,1,4,felpus,felpus
1,10,158,1,4,felpus,felpus
1,20,158,1,4,felpus,felpus
1,40,158,1,4,felpus,felpus
2,5,158,1,4,felpus,felpus
2,10,158,1,4,felpus,felpus
2,20,158,1,4,felpus,felpus
2,40,158,1,4,felpus,felpus
3,5,158,1,4,felpus,felpus
3,10,158,1,4,felpus,felpus
3,20,158,1,4,felpus,felpus
3,40,158,1,4,felpus,felpus
4,5,158,1,4,felpus,felpus
4,10,158,1,4,felpus,felpus
4,20,158,1,4,felpus,felpus
4,40,158,1,4,felpus,felpus
5,5,158,1,4,felpus,felpus
5,10,158,1,4,felpus,felpus
5,20,158,1,4,felpus,felpus
5,40,158,1,4,felpus,felpus
0,0,159,1,4,lorpus,lorpus
1,5,159,1,4,lorpus,lorpus
1,10,159,1,4,lorpus,lorpus
1,20,159,1,4,lorpus,lorpus
1,40,159,1,4,lorpus,lorpus
2,5,159,1,4,lorpus,lorpus
2,10,159,1,4,lorpus,lorpus
2,20,159,1,4,lorpus,lorpus
2,40,159,1,4,lorpus,lorpus
3,5,159,1,4,lorpus,lorpus
3,10,159,1,4,lorpus,lorpus
3,20,159,1,4,lorpus,lorpus
3,40,159,1,4,lorpus,lorpus
4,5,159,1,4,lorpus,lorpus
4,10,159,1,4,lorpus,lorpus
4,20,159,1,4,lorpus,lorpus
4,40,159,1,4,lorpus,lorpus
5,5,159,1,4,lorpus,lorpus
5,10,159,1,4,lorpus,lorpus
5,20,159,1,4,lorpus,lorpus
5,40,159,1,4,lorpus,lorpus
0,0,160,1,4,bompus,bompus
1,5,160,1,4,bompus,bompus
1,10,160,1,4,bompus,bompus
1,20,160,1,4,bompus,bompus
1,40,160,1,4,bompus,bompus
2,5,160,1,4,bompus,bompus
2,10,160,1,4,bompus,bompus
2,20,160,1,4,bompus,bompus
2,40,160,1,4,bompus,bompus
3,5,160,1,4,bompus,bompus
3,10,160,1,4,bompus,bompus
3,20,160,1,4,bompus,bompus
3,40,160,1,4,bompus,bompus
4,5,160,1,4,bompus,bompus
4,10,160,1,4,bompus,bompus
4,20,160,1,4,bompus,bompus
4,40,160,1,4,bompus,bompus
5,5,160,1,4,bompus,bompus
5,10,160,1,4,bompus,bompus
5,20,160,1,4,bompus,bompus
5,40,160,1,4,bompus,bompus
0,0,161,1,4,worpus,worpus
1,5,161,1,4,worpus,worpus
1,10,161,1,4,worpus,worpus
1,20,161,1,4,worpus,worpus
1,40,161,1,4,worpus,worpus
2,5,161,1,4,worpus,worpus
2,10,161,1,4,worpus,worpus
2,20,161,1,4,worpus,worpus
2,40,161,1,4,worpus,worpus
3,5,161,1,4,worpus,worpus
3,10,161,1,4,worpus,worpus
3,20,161,1,4,worpus,worpus
3,40,161,1,4,worpus,worpus
4,5,161,1,4,worpus,worpus
4,10,161,1,4,worpus,worpus
4,20,161,1,4,worpus,worpus
4,40,161,1,4,worpus,worpus
5,5,161,1,4,worpus,worpus
5,10,161,1,4,worpus,worpus
5,20,161,1,4,worpus,worpus
5,40,161,1,4,worpus,worpus
0,0,162,1,3,gwompus,gwompus
1,5,162,1,3,gwompus,gwompus
1,10,162,1,3,gwompus,gwompus
1,20,162,1,3,gwompus,gwompus
1,40,162,1,3,gwompus,gwompus
2,5,162,1,3,gwompus,gwompus
2,10,162,1,3,gwompus,gwompus
2,20,162,1,3,gwompus,gwompus
2,40,162,1,3,gwompus,gwompus
3,5,162,1,3,gwompus,gwompus
3,10,162,1,3,gwompus,gwompus
3,20,162,1,3,gwompus,gwompus
3,40,162,1,3,gwompus,gwompus
4,5,162,1,3,gwompus,gwompus
4,10,162,1,3,gwompus,gwompus
4,20,162,1,3,gwompus,gwompus
4,40,162,1,3,gwompus,gwompus
5,5,162,1,3,gwompus,gwompus
5,10,162,1,3,gwompus,gwompus
5,20,162,1,3,gwompus,gwompus
5,40,162,1,3,gwompus,gwompus
0,0,163,0,3,jompus,wumpus
1,5,163,0,3,jompus,wumpus
1,10,163,0,3,jompus,wumpus
1,20,163,0,3,jompus,wumpus
1,40,163,0,3,jompus,wumpus
2,5,163,0,3,jompus,wumpus
2,10,163,0,3,jompus,wumpus
2,20,163,0,3,jompus,wumpus
2,40,163,0,3,jompus,wumpus
3,5,163,0,3,jompus,wumpus
3,10,163,0,3,jompus,wumpus
3,20,163,0,3,jompus,wumpus
3,40,163,0,3,jompus,wumpus
4,5,163,0,3,jompus,wumpus
4,10,163,0,3,jompus,wumpus
4,20,163,0,3,jompus,wumpus
4,40,163,0,3,jompus,wumpus
5,5,163,0,3,jompus,wumpus
5,10,163,0,3,jompus,wumpus
5,20,163,0,3,jompus,wumpus
5,40,163,0,3,jompus,wumpus
0,0,164,0,5,rorpus,impus
1,5,164,0,5,rorpus,impus
1,10,164,0,5,rorpus,impus
1,20,164,0,5,rorpus,impus
1,40,164,0,5,rorpus,impus
2,5,164,0,5,rorpus,impus
2,10,164,0,5,rorpus,impus
2,20,164,0,5,rorpus,impus
2,40,164,0,5,rorpus,impus
3,5,164,0,5,rorpus,impus
3,10,164,0,5,rorpus,impus
3,20,164,0,5,rorpus,impus
3,40,164,0,5,rorpus,impus
4,5,164,0,5,rorpus,impus
4,10,164,0,5,rorpus,impus
4,20,164,0,5,rorpus,impus
4,40,164,0,5,rorpus,impus
5,5,164,0,5,rorpus,impus
5,10,164,0,5,rorpus,impus
5,20,164,0,5,rorpus,impus
5,40,164,0,5,rorpus,impus
0,0,165,1,3,kerpus,kerpus
1,5,165,1,3,kerpus,kerpus
1,10,165,1,3,kerpus,kerpus
1,20,165,1,3,kerpus,kerpus
1,40,165,1,3,kerpus,kerpus
2,5,165,1,3,kerpus,kerpus
2,10,165,1,3,kerpus,kerpus
2,20,165,1,3,kerpus,kerpus
2,40,165,1,3,kerpus,kerpus
3,5,165,1,3,kerpus,kerpus
3,10,165,1,3,kerpus,kerpus
3,20,165,1,3,kerpus,kerpus
3,40,165,1,3,kerpus,kerpus
4,5,165,1,3,kerpus,kerpus
4,10,165,1,3,kerpus,kerpus
4,20,165,1,3,kerpus,kerpus
4,40,165,1,3,kerpus,kerpus
5,5,165,1,3,kerpus,kerpus
5,10,165,1,3,kerpus,kerpus
5,20,165,1,3,kerpus,kerpus
5,40,165,1,3,kerpus,kerpus
0,0,166,1,3,gerpus,gerpus
1,5,166,1,3,gerpus,gerpus
1,10,166,1,3,gerpus,gerpus
1,20,166,1,3,gerpus,gerpus
1,40,166,1,3,gerpus,gerpus
2,5,166,1,3,gerpus,gerpus
2,10,166,1,3,gerpus,gerpus
2,20,166,1,3,gerpus,gerpus
2,40,166,1,3,gerpus,gerpus
3,5,166,1,3,gerpus,gerpus
3,10,166,1,3,gerpus,gerpus
3,20,166,1,3,gerpus,gerpus
3,40,166,1,3,gerpus,gerpus
4,5,166,1,3,gerpus,gerpus
4,10,166,1,3,gerpus,gerpus
4,20,166,1,3,gerpus,gerpus
4,40,166,1,3,gerpus,gerpus
5,5,166,1,3,gerpus,gerpus
5,10,166,1,3,gerpus,gerpus
5,20,166,1,3,gerpus,gerpus
5,40,166,1,3,gerpus,gerpus
0,0,167,1,3,felpus,felpus
1,5,167,1,3,felpus,felpus
1,10,167,1,3,felpus,felpus
1,20,167,1,3,felpus,felpus
1,40,167,1,3,felpus,felpus
2,5,167,1,3,felpus,felpus
2,10,167,1,3,felpus,felpus
2,20,167,1,3,felpus,felpus
2,40,167,1,3,felpus,felpus
3,5,167,1,3,felpus,felpus
3,10,167,1,3,felpus,felpus
3,20,167,1,3,felpus,felpus
3,40,167,1,3,felpus,felpus
4,5,167,1,3,felpus,felpus
4,10,167,1,3,felpus,felpus
4,20,167,1,3,felpus,felpus
4,40,167,1,3,felpus,felpus
5,5,167,1,3,felpus,felpus
5,10,167,1,3,felpus,felpus
5,20,167,1,3,felpus,felpus
5,40,167,1,3,felpus,felpus
0,0,168,1,3,numpus,numpus
1,5,168,1,3,numpus,numpus
1,10,168,1,3,numpus,numpus
1,20,168,1,3,numpus,numpus
1,40,168,1,3,numpus,numpus
2,5,168,1,3,numpus,numpus
2,10,168,1,3,numpus,numpus
2,20,168,1,3,numpus,numpus
2,40,168,1,3,numpus,numpus
3,5,168,1,3,numpus,numpus
3,10,168,1,3,numpus,numpus
3,20,168,1,3,numpus,numpus
3,40,168,1,3,numpus,numpus
4,5,168,1,3,numpus,numpus
4,10,168,1,3,numpus,numpus
4,20,168,1,3,numpus,numpus
4,40,168,1,3,numpus,numpus
5,5,168,1,3,numpus,numpus
5,10,168,1,3,numpus,numpus
5,20,168,1,3,numpus,numpus
5,40,168,1,3,numpus,numpus
0,0,169,1,3,worpus,worpus
1,5,169,1,3,worpus,worpus
1,10,169,1,3,worpus,worpus
1,20,169,1,3,worpus,worpus
1,40,169,1,3,worpus,worpus
2,5,169,1,3,worpus,worpus
2,10,169,1,3,worpus,worpus
2,20,169,1,3,worpus,worpus
2,40,169,1,3,worpus,worpus
3,5,169,1,3,worpus,worpus
3,10,169,1,3,worpus,worpus
3,20,169,1,3,worpus,worpus
3,40,169,1,3,worpus,worpus
4,5,169,1,3,worpus,worpus
4,10,169,1,3,worpus,worpus
4,20,169,1,3,worpus,worpus
4,40,169,1,3,worpus,worpus
5,5,169,1,3,worpus,worpus
5,10,169,1,3,worpus,worpus
5,20,169,1,3,worpus,worpus
5,40,169,1,3,worpus,worpus
0,0,170,1,4,numpus,numpus
1,5,170,1,4,numpus,numpus
1,10,170,1,4,numpus,numpus
1,20,170,1,4,numpus,numpus
1,40,170,1,4,numpus,numpus
2,5,170,1,4,numpus,numpus
2,10,170,1,4,numpus,numpus
2,20,170,1,4,numpus,numpus
2,40,170,1,4,numpus,numpus
3,5,170,1,4,numpus,numpus
3,10,170,1,4,numpus,numpus
3,20,170,1,4,numpus,numpus
3,40,170,1,4,numpus,numpus
4,5,170,1,4,numpus,numpus
4,10,170,1,4,numpus,numpus
4,20,170,1,4,numpus,numpus
4,40,170,1,4,numpus,numpus
5,5,170,1,4,numpus,numpus
5,10,170,1,4,numpus,numpus
5,20,170,1,4,numpus,numpus
5,40,170,1,4,numpus,numpus
0,0,171,1,3,jompus,jompus
1,5,171,1,3,jompus,jompus
1,10,171,1,3,jompus,jompus
1,20,171,1,3,jompus,jompus
1,40,171,1,3,jompus,jompus
2,5,171,1,3,jompus,jompus
2,10,171,1,3,jompus,jompus
2,20,171,1,3,jompus,jompus
2,40,171,1,3,jompus,jompus
3,5,171,1,3,jompus,jompus
3,10,171,1,3,jompus,jompus
3,20,171,1,3,jompus,jompus
3,40,171,1,3,jompus,jompus
4,5,171,1,3,jompus,jompus
4,10,171,1,3,jompus,jompus
4,20,171,1,3,jompus,jompus
4,40,171,1,3,jompus,jompus
5,5,171,1,3,jompus,jompus
5,10,171,1,3,jompus,jompus
5,20,171,1,3,jompus,jompus
5,40,171,1,3,jompus,jompus
0,0,172,1,3,brimpus,brimpus
1,5,172,1,3,brimpus,brimpus
1,10,172,1,3,brimpus,brimpus
1,20,172,1,3,brimpus,brimpus
1,40,172,1,3,brimpus,brimpus
2,5,172,1,3,brimpus,brimpus
2,10,172,1,3,brimpus,brimpus
2,20,172,1,3,brimpus,brimpus
2,40,172,1,3,brimpus,brimpus
3,5,172,1,3,brimpus,brimpus
3,10,172,1,3,brimpus,brimpus
